# [1] = r/rv, [2] = v, [3] = rho
g =        1.2500000000
b =        0.5000000000
n = 1876
       0.1250000000	       1.1024168066	    5989.5639594659
       0.1260000000	       1.1006444479	    5907.0395581547
       0.1270000000	       1.0988775660	    5826.7711499933
       0.1280000000	       1.0971161299	    5748.6738432773
       0.1290000000	       1.0953601085	    5672.6627463020
       0.1300000000	       1.0936094707	    5598.6529673629
       0.1310000000	       1.0918641854	    5526.5596147555
       0.1320000000	       1.0901242216	    5456.2977967752
       0.1330000000	       1.0883895483	    5387.7826217173
       0.1340000000	       1.0866601342	    5320.9291978774
       0.1350000000	       1.0849359484	    5250.6301897572
       0.1360000000	       1.0832169598	    5181.6141330486
       0.1370000000	       1.0815031374	    5114.1219617838
       0.1380000000	       1.0797944499	    5048.1215864761
       0.1390000000	       1.0780908665	    4983.5809176384
       0.1400000000	       1.0763923559	    4920.4678657839
       0.1410000000	       1.0746988872	    4858.7503414257
       0.1420000000	       1.0730104292	    4798.3962550769
       0.1430000000	       1.0713269509	    4739.3735172506
       0.1440000000	       1.0696484212	    4681.6500384599
       0.1450000000	       1.0679748091	    4625.1937292179
       0.1460000000	       1.0663060834	    4569.9725000377
       0.1470000000	       1.0646418276	    4515.9542614324
       0.1480000000	       1.0629822179	    4463.1069239152
       0.1490000000	       1.0613274126	    4411.3983979991
       0.1500000000	       1.0596773867	    4360.7965941972
       0.1510000000	       1.0580321149	    4311.2694230227
       0.1520000000	       1.0563915719	    4262.7847949886
       0.1530000000	       1.0547557326	    4215.3106206081
       0.1540000000	       1.0531245717	    4168.8148103943
       0.1550000000	       1.0514980640	    4123.2652748602
       0.1560000000	       1.0498761843	    4078.6299245190
       0.1570000000	       1.0482589074	    4034.8766698838
       0.1580000000	       1.0466462080	    3991.9734214677
       0.1590000000	       1.0450380610	    3948.6130945080
       0.1600000000	       1.0434344411	    3905.6931665794
       0.1610000000	       1.0418353231	    3863.5619317564
       0.1620000000	       1.0402406818	    3822.2046570939
       0.1630000000	       1.0386504920	    3781.6066096468
       0.1640000000	       1.0370647284	    3741.7530564700
       0.1650000000	       1.0354833658	    3702.6292646184
       0.1660000000	       1.0339063790	    3664.2205011471
       0.1670000000	       1.0323337428	    3626.5120331109
       0.1680000000	       1.0307654320	    3589.4891275648
       0.1690000000	       1.0292014214	    3553.1370515637
       0.1700000000	       1.0276416857	    3517.4410721626
       0.1710000000	       1.0260858487	    3482.3864564164
       0.1720000000	       1.0245341929	    3447.9584713799
       0.1730000000	       1.0229867456	    3414.1423841083
       0.1740000000	       1.0214434859	    3380.9234616564
       0.1750000000	       1.0199043929	    3348.2869710791
       0.1760000000	       1.0183694458	    3316.2181794313
       0.1770000000	       1.0168386237	    3284.7023537681
       0.1780000000	       1.0153119057	    3253.7247611443
       0.1790000000	       1.0137892710	    3223.2706686149
       0.1800000000	       1.0122706988	    3193.3253432349
       0.1810000000	       1.0107561681	    3163.8740520591
       0.1820000000	       1.0092456582	    3134.7047946753
       0.1830000000	       1.0077391481	    3105.5736905291
       0.1840000000	       1.0062366169	    3076.9031497787
       0.1850000000	       1.0047380440	    3048.6854683498
       0.1860000000	       1.0032434083	    3020.9129421676
       0.1870000000	       1.0017526890	    2993.5778671576
       0.1880000000	       1.0002658653	    2966.6725392453
       0.1890000000	       0.9987829163	    2940.1892543561
       0.1900000000	       0.9973038211	    2914.1203084155
       0.1910000000	       0.9958285589	    2888.4579973488
       0.1920000000	       0.9943571089	    2863.1946170815
       0.1930000000	       0.9928894501	    2838.3224635390
       0.1940000000	       0.9914253459	    2813.8338326468
       0.1950000000	       0.9899649220	    2789.7210203303
       0.1960000000	       0.9885082333	    2765.9763225150
       0.1970000000	       0.9870552622	    2742.5920351262
       0.1980000000	       0.9856059913	    2719.5604540894
       0.1990000000	       0.9841604028	    2696.8738753301
       0.2000000000	       0.9827184795	    2674.5245947737
       0.2010000000	       0.9812802036	    2652.5049083456
       0.2020000000	       0.9798455576	    2630.8071119712
       0.2030000000	       0.9784145241	    2609.4235015761
       0.2040000000	       0.9769870854	    2588.3463730855
       0.2050000000	       0.9755632241	    2567.4332904790
       0.2060000000	       0.9741429226	    2546.6705971018
       0.2070000000	       0.9727261634	    2526.1967771558
       0.2080000000	       0.9713129289	    2506.0074072362
       0.2090000000	       0.9699032016	    2486.0980639380
