# [1] = r/rv, [2] = v, [3] = rho
g =        0.7500000000
b =       -1.5000000000
n = 1876
       0.1250000000	       0.9955756903	    6060.3834226783
       0.1260000000	       0.9940442952	    5975.9313188808
       0.1270000000	       0.9925175974	    5893.7979891046
       0.1280000000	       0.9909955703	    5813.8976733125
       0.1290000000	       0.9894781871	    5736.1446114675
       0.1300000000	       0.9879654211	    5660.4530435325
       0.1310000000	       0.9864572456	    5586.7372094703
       0.1320000000	       0.9849536339	    5514.9113492439
       0.1330000000	       0.9834545593	    5444.8897028161
       0.1340000000	       0.9819599951	    5376.5865101498
       0.1350000000	       0.9804699145	    5307.2646284177
       0.1360000000	       0.9789842909	    5236.7426439165
       0.1370000000	       0.9775030974	    5167.7753571260
       0.1380000000	       0.9760263075	    5100.3304615811
       0.1390000000	       0.9745538944	    5034.3756508168
       0.1400000000	       0.9730858314	    4969.8786183681
       0.1410000000	       0.9716220917	    4906.8070577699
       0.1420000000	       0.9701626487	    4845.1286625572
       0.1430000000	       0.9687074757	    4784.8111262649
       0.1440000000	       0.9672565458	    4725.8221424280
       0.1450000000	       0.9658098325	    4668.1294045815
       0.1460000000	       0.9643673090	    4611.7006062602
       0.1470000000	       0.9629288777	    4556.5034409992
       0.1480000000	       0.9614941552	    4502.5056023334
       0.1490000000	       0.9600635493	    4449.6747837978
       0.1500000000	       0.9586370386	    4397.9786789272
       0.1510000000	       0.9572146012	    4347.3849812568
       0.1520000000	       0.9557962157	    4297.8613843214
       0.1530000000	       0.9543818604	    4249.3755816560
       0.1540000000	       0.9529715136	    4201.8952667955
       0.1550000000	       0.9515651537	    4155.3881332749
       0.1560000000	       0.9501627591	    4109.8218746292
       0.1570000000	       0.9487643081	    4065.1641843933
       0.1580000000	       0.9473697791	    4021.3827561022
       0.1590000000	       0.9459791505	    3978.1680382490
       0.1600000000	       0.9445924006	    3934.3725733388
       0.1610000000	       0.9432095078	    3891.3809624491
       0.1620000000	       0.9418304505	    3849.1784133245
       0.1630000000	       0.9404552070	    3807.7501337094
       0.1640000000	       0.9390837557	    3767.0813313482
       0.1650000000	       0.9377160750	    3727.1572139854
       0.1660000000	       0.9363521431	    3687.9629893655
       0.1670000000	       0.9349919386	    3649.4838652330
       0.1680000000	       0.9336354397	    3611.7050493324
       0.1690000000	       0.9322826248	    3574.6117494080
       0.1700000000	       0.9309334723	    3538.1891732044
       0.1710000000	       0.9295878946	    3502.4225284660
       0.1720000000	       0.9282456547	    3467.2970229374
       0.1730000000	       0.9269070175	    3432.7978643629
       0.1740000000	       0.9255719652	    3398.9102604871
       0.1750000000	       0.9242404800	    3365.6194190545
       0.1760000000	       0.9229125438	    3332.9105478094
       0.1770000000	       0.9215881390	    3300.7688544964
       0.1780000000	       0.9202672474	    3269.1795468599
       0.1790000000	       0.9189498514	    3238.1278326444
       0.1800000000	       0.9176359329	    3207.5989195945
       0.1810000000	       0.9163254742	    3177.5780154544
       0.1820000000	       0.9150184573	    3148.0503279688
       0.1830000000	       0.9137148643	    3118.6523379110
       0.1840000000	       0.9124146775	    3089.4322263929
       0.1850000000	       0.9111178788	    3060.6733833257
       0.1860000000	       0.9098244504	    3032.3680914456
       0.1870000000	       0.9085343744	    3004.5086334892
       0.1880000000	       0.9072476330	    2977.0872921931
       0.1890000000	       0.9059642082	    2950.0963502937
       0.1900000000	       0.9046840823	    2923.5280905275
       0.1910000000	       0.9034072372	    2897.3747956309
       0.1920000000	       0.9021336551	    2871.6287483406
       0.1930000000	       0.9008633182	    2846.2822313930
       0.1940000000	       0.8995962085	    2821.3275275246
       0.1950000000	       0.8983320811	    2796.7569194719
       0.1960000000	       0.8970711235	    2772.5626899714
       0.1970000000	       0.8958133456	    2748.7371217596
       0.1980000000	       0.8945587322	    2725.2724975730
       0.1990000000	       0.8933072685	    2702.1611001481
       0.2000000000	       0.8920589394	    2679.3952122213
       0.2010000000	       0.8908137298	    2656.9671165293
       0.2020000000	       0.8895716249	    2634.8690958084
       0.2030000000	       0.8883326094	    2613.0934327952
       0.2040000000	       0.8870966685	    2591.6324102262
       0.2050000000	       0.8858637872	    2570.4783108378
       0.2060000000	       0.8846339503	    2549.4653890657
       0.2070000000	       0.8834071430	    2528.6217679103
       0.2080000000	       0.8821833501	    2508.0676893505
       0.2090000000	       0.8809625567	    2487.7987310688
       0.2100000000	       0.8797447477	    2467.8104707478
       0.2110000000	       0.8785299082	    2448.0984860701
       0.2120000000	       0.8773180231	    2428.6583547184
       0.2130000000	       0.8761090775	    2409.4856543753
       0.2140000000	       0.8749030562	    2390.5759627233
       0.2150000000	       0.8736999443	    2371.9248574450
       0.2160000000	       0.8724997268	    2353.5279162231
       0.2170000000	       0.8713023481	    2335.3807167401
       0.2180000000	       0.8701076886	    2317.4788366787
