# [1] = r/rv, [2] = v, [3] = rho
g =        2.2500000000
b =        0.9000000000
n = 1876
       0.1250000000	       0.3380688662	    4997.1893802026
       0.1260000000	       0.3374591368	    4927.5544069107
       0.1270000000	       0.3368513411	    4859.5684226975
       0.1280000000	       0.3362454675	    4793.1951202614
       0.1290000000	       0.3356415041	    4728.3981923008
       0.1300000000	       0.3350394394	    4665.1413315141
       0.1310000000	       0.3344392615	    4603.3882305999
       0.1320000000	       0.3338409587	    4543.1025822567
       0.1330000000	       0.3332445194	    4484.2480791828
       0.1340000000	       0.3326499317	    4426.7884140767
       0.1350000000	       0.3320571840	    4370.6872796370
       0.1360000000	       0.3314662646	    4315.9083685620
       0.1370000000	       0.3308770897	    4262.4153735502
       0.1380000000	       0.3302895908	    4210.1719873001
       0.1390000000	       0.3297038885	    4159.1419025102
       0.1400000000	       0.3291199733	    4109.2888118789
       0.1410000000	       0.3285378357	    4060.5764081047
       0.1420000000	       0.3279574661	    4012.9683838860
       0.1430000000	       0.3273788550	    3966.4284319213
       0.1440000000	       0.3268019929	    3920.9202449091
       0.1450000000	       0.3262268703	    3876.4075155478
       0.1460000000	       0.3256534776	    3832.8539365360
       0.1470000000	       0.3250818054	    3790.2232005719
       0.1480000000	       0.3245118440	    3748.4790003542
       0.1490000000	       0.3239435841	    3706.1566271509
       0.1500000000	       0.3233770160	    3664.3032464069
       0.1510000000	       0.3228121302	    3623.2683518093
       0.1520000000	       0.3222489172	    3583.0357792900
       0.1530000000	       0.3216873676	    3543.5893647806
       0.1540000000	       0.3211274717	    3504.9129442127
       0.1550000000	       0.3205692201	    3466.9903535180
       0.1560000000	       0.3200126031	    3429.8054286281
       0.1570000000	       0.3194576114	    3393.3420054747
       0.1580000000	       0.3189042354	    3357.5839199896
       0.1590000000	       0.3183524655	    3322.5150081042
       0.1600000000	       0.3178022586	    3288.1191057504
       0.1610000000	       0.3172535314	    3254.3800488598
       0.1620000000	       0.3167063841	    3221.2816733639
       0.1630000000	       0.3161608089	    3188.8078151946
       0.1640000000	       0.3156167979	    3156.9423102834
       0.1650000000	       0.3150743432	    3125.6689945621
       0.1660000000	       0.3145334370	    3094.9717039622
       0.1670000000	       0.3139940714	    3064.8342744154
       0.1680000000	       0.3134562384	    3035.2405418535
       0.1690000000	       0.3129199302	    3006.1743422080
       0.1700000000	       0.3123851389	    2977.6195114107
       0.1710000000	       0.3118518567	    2949.5560576539
       0.1720000000	       0.3113200756	    2921.3135462218
       0.1730000000	       0.3107897878	    2893.5434803965
       0.1740000000	       0.3102609853	    2866.2375827105
       0.1750000000	       0.3097336604	    2839.3875756969
       0.1760000000	       0.3092078050	    2812.9851818885
       0.1770000000	       0.3086834114	    2787.0221238180
       0.1780000000	       0.3081604716	    2761.4901240183
       0.1790000000	       0.3076389779	    2736.3809050223
       0.1800000000	       0.3071189221	    2711.6861893627
       0.1810000000	       0.3066002966	    2687.3976995725
       0.1820000000	       0.3060830934	    2663.5071581845
       0.1830000000	       0.3055672261	    2640.0062877314
       0.1840000000	       0.3050527435	    2616.8868107462
       0.1850000000	       0.3045396621	    2594.1404497616
       0.1860000000	       0.3040279752	    2571.7589273106
       0.1870000000	       0.3035176761	    2549.7339659259
       0.1880000000	       0.3030087581	    2528.0572881403
       0.1890000000	       0.3025012148	    2506.7206164868
       0.1900000000	       0.3019950393	    2485.7156734981
       0.1910000000	       0.3014902251	    2465.0341817071
       0.1920000000	       0.3009867655	    2444.6678636467
       0.1930000000	       0.3004846540	    2424.6084418496
       0.1940000000	       0.2999838837	    2404.6077047594
       0.1950000000	       0.2994844482	    2384.8543588941
       0.1960000000	       0.2989863407	    2365.3903579189
       0.1970000000	       0.2984895547	    2346.2110211553
       0.1980000000	       0.2979940834	    2327.3116679251
       0.1990000000	       0.2974999203	    2308.6876175498
       0.2000000000	       0.2970070587	    2290.3341893512
       0.2010000000	       0.2965154919	    2272.2467026509
       0.2020000000	       0.2960252134	    2254.4204767706
       0.2030000000	       0.2955362164	    2236.8508310319
       0.2040000000	       0.2950484944	    2219.5330847566
       0.2050000000	       0.2945619721	    2202.4625572663
       0.2060000000	       0.2940767048	    2185.6345678826
       0.2070000000	       0.2935926947	    2169.0444359272
       0.2080000000	       0.2931099359	    2152.6874807219
       0.2090000000	       0.2926284228	    2136.5590215882
       0.2100000000	       0.2921481499	    2120.6543778479
       0.2110000000	       0.2916691113	    2104.9688688226
       0.2120000000	       0.2911913015	    2089.4978138339
       0.2130000000	       0.2907147148	    2074.2365322036
       0.2140000000	       0.2902393455	    2059.1803432532
       0.2150000000	       0.2897651880	    2044.2926579109
       0.2160000000	       0.2892922367	    2029.4943507400
       0.2170000000	       0.2888204858	    2014.8896533379
       0.2180000000	       0.2883499297	    2000.4757148302
       0.2190000000	       0.2878805627	    1986.2496843429
       0.2200000000	       0.2874123792	    1972.2087110017
       0.2210000000	       0.2869453736	    1958.3499439325
       0.2220000000	       0.2864795401	    1944.6705322610
       0.2230000000	       0.2860148731	    1931.1676251132
       0.2240000000	       0.2855513670	    1917.8383716148
       0.2250000000	       0.2850890160	    1904.6799208916
       0.2260000000	       0.2846277826	    1891.6894220694
       0.2270000000	       0.2841676682	    1878.8640242742
       0.2280000000	       0.2837086933	    1866.2008766316
       0.2290000000	       0.2832508531	    1853.6971282675
       0.2300000000	       0.2827941427	    1841.3499283078
       0.2310000000	       0.2823385572	    1829.1564258783
       0.2320000000	       0.2818840916	    1817.1137701047
       0.2330000000	       0.2814307412	    1805.2191101129
       0.2340000000	       0.2809785010	    1793.4695950287
